ID,datetime,Latitude,Longitude
149183,2016-01-08,-27.157,32.822
149183,2016-01-08,-27.206,32.761
149183,2016-01-08,-27.212,32.748
149183,2016-01-09,-27.336,32.825
149183,2016-01-09,-27.287,32.727
149183,2016-01-09,-27.336,32.816
149183,2016-01-09,-27.336,32.818
149183,2016-01-09,-27.339,32.824
149183,2016-01-09,-27.353,32.827
149183,2016-01-09,-27.371,32.862
149183,2016-01-09,-27.325,32.84
149183,2016-01-09,-27.35,32.833
149183,2016-01-09,-27.321,32.85
149183,2016-01-09,-27.277,32.794
149183,2016-01-09,-27.274,32.802
149183,2016-01-10,-27.221,32.802
149183,2016-01-10,-27.232,32.772
149183,2016-01-10,-27.235,32.783
149183,2016-01-10,-27.238,32.791
149183,2016-01-10,-27.244,32.808
149183,2016-01-10,-27.22,32.815
149183,2016-01-10,-27.206,32.83
149183,2016-01-10,-27.221,32.823
149183,2016-01-10,-27.216,32.826
149183,2016-01-10,-27.172,32.804
149183,2016-01-10,-27.154,32.802
149183,2016-01-10,-27.157,32.808
149183,2016-01-10,-27.157,32.82
149183,2016-01-10,-27.154,32.813
149183,2016-01-11,-27.1,32.868
149183,2016-01-11,-27.094,32.861
149183,2016-01-11,-27.084,32.915
149183,2016-01-11,-27.09,32.936
149183,2016-01-12,-27.022,33.142
149183,2016-01-12,-27.089,32.904
149183,2016-01-12,-27.089,32.904
149183,2016-01-12,-27.089,32.904
149183,2016-01-12,-27.12,32.908
149183,2016-01-12,-27.12,32.909
149183,2016-01-12,-27.15,32.898
149183,2016-01-12,-27.138,32.902
149183,2016-01-12,-27.138,32.902
149183,2016-01-13,-27.376,32.741
149183,2016-01-13,-27.457,32.73
149183,2016-01-13,-27.439,32.747
149183,2016-01-13,-27.45,32.737
149183,2016-01-13,-27.445,32.716
149183,2016-01-13,-27.45,32.716
149183,2016-01-13,-27.465,32.713
149183,2016-01-13,-27.469,32.718
149183,2016-01-13,-27.49,32.718
149183,2016-01-13,-27.483,32.684
149183,2016-01-13,-27.527,32.688
149183,2016-01-14,-27.507,32.758
149183,2016-01-14,-27.411,32.722
149183,2016-01-14,-27.378,32.753
149183,2016-01-14,-27.385,32.734
149183,2016-01-14,-27.363,32.73
149183,2016-01-14,-27.357,32.723
149183,2016-01-14,-27.424,32.704
149183,2016-01-14,-27.433,32.744
149183,2016-01-14,-27.412,32.741
149183,2016-01-14,-27.417,32.739
149183,2016-01-14,-27.41,32.749
149183,2016-01-15,-27.388,32.755
149183,2016-01-15,-27.326,32.767
149183,2016-01-15,-27.338,32.762
149183,2016-01-15,-27.344,32.786
149183,2016-01-15,-27.361,32.734
149183,2016-01-15,-27.406,32.762
149183,2016-01-15,-27.435,32.763
149183,2016-01-15,-27.449,32.763
149183,2016-01-16,-27.308,32.78
149183,2016-01-16,-27.224,32.754
149183,2016-01-16,-27.219,32.794
149183,2016-01-16,-27.237,32.819
149183,2016-01-16,-27.236,32.802
149183,2016-01-16,-27.271,32.828
149183,2016-01-16,-27.287,32.809
149183,2016-01-16,-27.283,32.799
149183,2016-01-16,-27.302,32.805
149183,2016-01-17,-27.426,32.816
149183,2016-01-17,-27.38,32.747
149183,2016-01-17,-27.415,32.728
149183,2016-01-17,-27.414,32.731
149183,2016-01-17,-27.41,32.695
149183,2016-01-17,-27.381,32.685
149183,2016-01-17,-27.337,32.752
149183,2016-01-17,-27.248,32.807
149183,2016-01-18,-27.283,32.807
149183,2016-01-18,-27.309,32.811
149183,2016-01-18,-27.303,32.82
149183,2016-01-18,-27.301,32.823
149183,2016-01-18,-27.3,32.814
149183,2016-01-18,-27.298,32.814
149183,2016-01-18,-27.302,32.812
149183,2016-01-18,-27.301,32.814
149183,2016-01-18,-27.317,32.784
149183,2016-01-18,-27.32,32.777
149183,2016-01-19,-27.371,32.735
149183,2016-01-19,-27.385,32.766
149183,2016-01-19,-27.462,32.705
149183,2016-01-19,-27.472,32.706
149183,2016-01-19,-27.462,32.71
149183,2016-01-19,-27.476,32.723
149183,2016-01-19,-27.483,32.774
149183,2016-01-19,-27.501,32.784
149183,2016-01-19,-27.538,32.816
149183,2016-01-19,-27.627,32.803
149183,2016-01-19,-27.672,32.834
149183,2016-01-19,-27.688,32.833
149183,2016-01-19,-27.726,32.841
149183,2016-01-19,-27.738,32.788
149183,2016-01-19,-27.755,32.795
149183,2016-01-19,-27.748,32.805
149183,2016-01-20,-27.893,32.755
149183,2016-01-20,-27.997,32.732
149183,2016-01-20,-27.938,32.772
149183,2016-01-20,-27.955,32.799
149183,2016-01-20,-28.006,32.803
149183,2016-01-20,-28.015,32.813
149183,2016-01-20,-28.037,32.842
149183,2016-01-20,-28.076,32.852
149183,2016-01-20,-28.111,32.786
149183,2016-01-20,-28.138,32.746
149183,2016-01-20,-28.185,32.704
149183,2016-01-21,-28.382,32.442
149183,2016-01-21,-28.383,32.439
149183,2016-01-21,-28.385,32.405
149183,2016-01-21,-28.361,32.441
149183,2016-01-21,-28.395,32.452
149183,2016-01-21,-28.41,32.44
149183,2016-01-21,-28.48,32.434
149183,2016-01-21,-28.506,32.418
149183,2016-01-22,-28.493,32.428
149183,2016-01-22,-28.507,32.363
149183,2016-01-22,-28.52,32.386
149183,2016-01-22,-28.536,32.415
149183,2016-01-22,-28.557,32.402
149183,2016-01-22,-28.469,32.428
149183,2016-01-22,-28.478,32.422
149183,2016-01-22,-28.466,32.423
149183,2016-01-22,-28.446,32.448
149183,2016-01-22,-28.453,32.41
149183,2016-01-23,-28.427,32.397
149183,2016-01-23,-28.218,32.473
149183,2016-01-23,-28.229,32.539
149183,2016-01-23,-28.229,32.546
149183,2016-01-23,-28.281,32.522
149183,2016-01-23,-28.266,32.532
149183,2016-01-23,-28.264,32.528
149183,2016-01-23,-28.326,32.569
149183,2016-01-23,-28.472,32.647
149183,2016-01-23,-28.477,32.633
149183,2016-01-23,-28.42,32.487
149183,2016-01-23,-28.493,32.609
149183,2016-01-24,-28.28,32.468
149183,2016-01-24,-28.28,32.498
149183,2016-01-24,-28.272,32.519
149183,2016-01-24,-28.262,32.529
149183,2016-01-24,-28.23,32.549
149183,2016-01-24,-28.226,32.538
149183,2016-01-24,-28.216,32.532
149183,2016-01-24,-28.204,32.53
149183,2016-01-24,-28.212,32.527
149183,2016-01-24,-28.267,32.572
149183,2016-01-24,-28.273,32.569
149183,2016-01-24,-28.295,32.509
149183,2016-01-24,-28.299,32.506
149183,2016-01-24,-28.276,32.484
149183,2016-01-24,-28.279,32.482
149183,2016-01-25,-28.165,32.608
149183,2016-01-25,-28.127,32.564
149183,2016-01-25,-28.248,32.503
149183,2016-01-25,-28.298,32.51
149183,2016-01-25,-28.345,32.639
149183,2016-01-25,-28.292,32.491
149183,2016-01-25,-28.279,32.507
149183,2016-01-25,-28.273,32.503
149183,2016-01-25,-28.274,32.512
149183,2016-01-25,-28.274,32.52
149183,2016-01-25,-28.262,32.509
149183,2016-01-26,-28.254,32.611
149183,2016-01-26,-28.227,32.595
149183,2016-01-26,-28.202,32.584
149183,2016-01-26,-28.257,32.538
149183,2016-01-26,-28.291,32.499
149183,2016-01-26,-28.297,32.492
149183,2016-01-26,-28.344,32.415
149183,2016-01-26,-28.306,32.457
149183,2016-01-26,-28.257,32.522
149183,2016-01-26,-28.251,32.532
149183,2016-01-26,-28.303,32.535
149183,2016-01-26,-28.305,32.608
149183,2016-01-27,-28.205,32.515
149183,2016-01-27,-28.205,32.516
149183,2016-01-27,-28.214,32.545
149183,2016-01-27,-28.132,32.578
149183,2016-01-27,-28.131,32.625
149183,2016-01-27,-28.114,32.627
149183,2016-01-27,-28.121,32.645
149183,2016-01-27,-28.152,32.606
149183,2016-01-27,-28.124,32.636
149183,2016-01-27,-28.124,32.636
149183,2016-01-27,-28.126,32.626
149183,2016-01-27,-28.1,32.562
149183,2016-01-27,-28.094,32.561
149183,2016-01-28,-27.942,32.611
149183,2016-01-28,-27.947,32.615
149183,2016-01-28,-27.812,32.615
149183,2016-01-28,-27.798,32.61
149183,2016-01-28,-27.764,32.624
149183,2016-01-28,-27.772,32.65
149183,2016-01-28,-27.737,32.648
149183,2016-01-28,-27.749,32.648
149183,2016-01-28,-27.717,32.655
149183,2016-01-28,-27.648,32.645
149183,2016-01-28,-27.599,32.649
149183,2016-01-29,-27.521,32.673
149183,2016-01-29,-27.396,32.74
149183,2016-01-29,-27.455,32.754
149183,2016-01-29,-27.457,32.771
149183,2016-01-29,-27.461,32.774
149183,2016-01-29,-27.526,32.737
149183,2016-01-29,-27.539,32.765
149183,2016-01-29,-27.56,32.804
149183,2016-01-29,-27.61,32.799
149183,2016-01-29,-27.617,32.798
149183,2016-01-29,-27.637,32.793
149183,2016-01-29,-27.678,32.798
149183,2016-01-30,-27.666,32.753
149183,2016-01-30,-27.861,32.743
149183,2016-01-30,-27.866,32.609
149183,2016-01-30,-27.879,32.599
149183,2016-01-30,-27.872,32.604
149183,2016-01-30,-27.9,32.66
149183,2016-01-30,-27.939,32.704
149183,2016-01-30,-27.981,32.703
149183,2016-01-30,-28.055,32.681
149183,2016-01-30,-28.102,32.702
149183,2016-01-30,-28.111,32.708
149183,2016-01-30,-28.145,32.727
149183,2016-01-30,-28.198,32.749
149183,2016-01-30,-28.208,32.689
149183,2016-01-30,-28.275,32.706
149183,2016-01-30,-28.305,32.704
149183,2016-01-31,-28.613,32.65
149183,2016-01-31,-28.552,32.507
149183,2016-01-31,-28.601,32.553
149183,2016-01-31,-28.588,32.533
149183,2016-01-31,-28.61,32.5
149183,2016-01-31,-28.606,32.494
149183,2016-01-31,-28.597,32.434
149183,2016-01-31,-28.653,32.392
149183,2016-01-31,-28.693,32.36
149183,2016-01-31,-28.642,32.348
149183,2016-01-31,-28.641,32.275
149183,2016-01-31,-28.557,32.382
149183,2016-01-31,-28.53,32.392
149183,2016-01-31,-28.522,32.396
149183,2016-01-31,-28.502,32.412
149183,2016-01-31,-28.491,32.423
149183,2016-01-31,-28.446,32.456
149183,2016-01-31,-28.43,32.464
149183,2016-02-01,-28.307,32.548
149183,2016-02-01,-28.283,32.54
149183,2016-02-01,-28.295,32.499
149183,2016-02-01,-28.316,32.543
149183,2016-02-01,-28.28,32.575
149183,2016-02-01,-28.258,32.554
149183,2016-02-01,-28.234,32.534
149183,2016-02-01,-28.155,32.561
149183,2016-02-02,-28.247,32.598
149183,2016-02-02,-28.245,32.555
149183,2016-02-02,-28.233,32.55
149183,2016-02-02,-28.244,32.553
149183,2016-02-02,-28.247,32.611
149183,2016-02-02,-28.293,32.599
149183,2016-02-02,-28.222,32.6
149183,2016-02-02,-28.26,32.577
149183,2016-02-02,-28.291,32.523
149183,2016-02-02,-28.55,32.399
149183,2016-02-02,-28.363,32.564
149183,2016-02-02,-28.574,32.395
149183,2016-02-02,-28.592,32.382
149183,2016-02-02,-28.6,32.376
149183,2016-02-02,-28.606,32.366
149183,2016-02-02,-28.622,32.35
149183,2016-02-03,-28.63,32.341
149183,2016-02-03,-28.575,32.366
149183,2016-02-03,-28.576,32.394
149183,2016-02-03,-28.567,32.392
149183,2016-02-03,-28.567,32.391
149183,2016-02-03,-28.567,32.391
149183,2016-02-03,-28.575,32.388
149183,2016-02-03,-28.578,32.389
149183,2016-02-03,-28.578,32.389
149183,2016-02-03,-28.573,32.39
149183,2016-02-03,-28.563,32.38
149183,2016-02-03,-28.558,32.402
149183,2016-02-03,-28.547,32.394
149183,2016-02-03,-28.543,32.395
149183,2016-02-03,-28.543,32.394
149183,2016-02-03,-28.537,32.395
149183,2016-02-04,-28.508,32.4
149183,2016-02-04,-28.49,32.409
149183,2016-02-04,-28.478,32.407
149183,2016-02-04,-28.461,32.401
149183,2016-02-04,-28.452,32.404
149183,2016-02-04,-28.455,32.437
149183,2016-02-04,-28.417,32.463
149183,2016-02-04,-28.562,32.46
149183,2016-02-04,-28.575,32.461
149183,2016-02-04,-28.573,32.453
149183,2016-02-04,-28.597,32.454
149183,2016-02-04,-28.603,32.452
149183,2016-02-04,-28.614,32.454
149183,2016-02-05,-28.629,32.387
149183,2016-02-05,-28.607,32.402
149183,2016-02-05,-28.624,32.391
149183,2016-02-05,-28.645,32.383
149183,2016-02-05,-28.625,32.383
149183,2016-02-05,-28.584,32.369
149183,2016-02-05,-28.584,32.369
149183,2016-02-05,-28.578,32.378
149183,2016-02-05,-28.581,32.382
149183,2016-02-05,-28.577,32.391
149183,2016-02-05,-28.56,32.4
149183,2016-02-05,-28.556,32.402
149183,2016-02-05,-28.537,32.405
149183,2016-02-05,-28.549,32.437
149183,2016-02-05,-28.53,32.409
149183,2016-02-05,-28.522,32.412
149183,2016-02-05,-28.513,32.417
149183,2016-02-05,-28.459,32.434
149183,2016-02-06,-28.324,32.462
149183,2016-02-06,-28.323,32.464
149183,2016-02-06,-28.314,32.471
149183,2016-02-06,-28.287,32.509
149183,2016-02-06,-28.262,32.513
149183,2016-02-06,-28.268,32.568
149183,2016-02-06,-28.225,32.6
149183,2016-02-06,-28.183,32.617
149183,2016-02-06,-28.198,32.593
149183,2016-02-06,-28.177,32.615
149183,2016-02-06,-28.203,32.578
149183,2016-02-06,-28.214,32.592
149183,2016-02-06,-28.2,32.578
149183,2016-02-06,-28.165,32.574
149183,2016-02-07,-28.078,32.593
149183,2016-02-07,-28.061,32.58
149183,2016-02-07,-28.059,32.571
149183,2016-02-07,-28.049,32.653
149183,2016-02-07,-28.065,32.64
149183,2016-02-07,-28.012,32.632
149183,2016-02-07,-28.036,32.614
149183,2016-02-07,-27.968,32.626
149183,2016-02-07,-27.992,32.618
149183,2016-02-07,-27.974,32.606
149183,2016-02-07,-27.976,32.609
149183,2016-02-07,-27.955,32.605
149183,2016-02-07,-27.952,32.605
149183,2016-02-07,-27.942,32.606
149183,2016-02-07,-27.93,32.606
149183,2016-02-08,-27.927,32.625
149183,2016-02-08,-27.723,32.664
149183,2016-02-08,-27.692,32.605
149183,2016-02-08,-27.658,32.654
149183,2016-02-08,-27.664,32.651
149183,2016-02-08,-27.635,32.678
149183,2016-02-08,-27.598,32.695
149183,2016-02-08,-27.644,32.675
149183,2016-02-08,-27.6,32.677
149183,2016-02-08,-27.572,32.693
149183,2016-02-08,-27.553,32.7
149183,2016-02-08,-27.449,32.713
149183,2016-02-08,-27.402,32.727
149183,2016-02-08,-27.369,32.747
149183,2016-02-08,-27.365,32.747
149183,2016-02-08,-27.341,32.752
149183,2016-02-09,-27.165,32.814
149183,2016-02-09,-27.134,32.827
149183,2016-02-09,-27.15,32.841
149183,2016-02-09,-27.152,32.843
149183,2016-02-09,-27.108,32.874
149183,2016-02-09,-27.112,32.87
149183,2016-02-09,-27.09,32.886
149183,2016-02-09,-27.101,32.871
149183,2016-02-09,-27.042,32.863
149183,2016-02-09,-27.014,32.867
149183,2016-02-10,-26.701,32.955
149183,2016-02-10,-26.896,32.895
149183,2016-02-10,-26.89,32.98
149183,2016-02-10,-26.869,32.962
149183,2016-02-10,-26.834,33.004
149183,2016-02-10,-26.831,33.006
149183,2016-02-10,-26.794,33.053
149183,2016-02-10,-26.783,33.067
149183,2016-02-10,-26.702,33.132
149183,2016-02-10,-26.743,33.067
149183,2016-02-10,-26.749,33.096
149183,2016-02-10,-26.706,33.178
149183,2016-02-10,-26.675,33.214
149183,2016-02-10,-26.621,33.25
149183,2016-02-11,-26.589,33.244
149183,2016-02-11,-26.567,33.256
149183,2016-02-11,-26.55,33.175
149183,2016-02-11,-26.282,33.304
149183,2016-02-11,-26.249,33.258
149183,2016-02-11,-26.213,33.26
149183,2016-02-11,-26.064,33.265
149183,2016-02-12,-25.988,33.323
149183,2016-02-12,-25.944,33.543
149183,2016-02-12,-25.851,33.73
149183,2016-02-12,-25.881,33.685
149183,2016-02-12,-25.802,33.762
149183,2016-02-12,-25.77,33.836
149183,2016-02-12,-25.784,33.797
149183,2016-02-12,-25.711,33.963
149183,2016-02-12,-25.746,33.987
149183,2016-02-12,-25.639,34.151
149183,2016-02-13,-25.604,34.197
149183,2016-02-13,-25.626,34.17
149183,2016-02-13,-25.591,34.159
149183,2016-02-13,-25.585,34.16
149183,2016-02-13,-25.614,34.158
149183,2016-02-13,-25.598,34.192
149183,2016-02-13,-25.551,34.4
149183,2016-02-13,-25.629,34.182
149183,2016-02-13,-25.617,34.262
149183,2016-02-13,-25.614,34.456
149183,2016-02-14,-25.471,34.729
149183,2016-02-14,-25.556,34.789
149183,2016-02-14,-25.543,34.732
149183,2016-02-14,-25.452,34.689
149183,2016-02-14,-25.342,34.789
149183,2016-02-14,-25.345,34.788
149183,2016-02-14,-25.329,34.814
149183,2016-02-14,-25.329,34.813
149183,2016-02-14,-25.224,34.871
149183,2016-02-14,-25.198,34.855
149183,2016-02-14,-25.162,34.872
149183,2016-02-15,-25.093,34.811
149183,2016-02-15,-24.967,34.814
149183,2016-02-15,-24.902,34.819
149183,2016-02-15,-24.842,34.832
149183,2016-02-15,-24.824,34.836
149183,2016-02-15,-24.795,34.852
149183,2016-02-15,-24.734,34.891
149183,2016-02-15,-24.715,34.901
149183,2016-02-16,-24.596,35.05
149183,2016-02-16,-24.592,35.096
149183,2016-02-16,-24.582,35.122
149183,2016-02-16,-24.572,35.179
149183,2016-02-16,-24.561,35.153
149183,2016-02-16,-24.459,35.269
149183,2016-02-16,-24.47,35.31
149183,2016-02-16,-24.461,35.379
149183,2016-02-16,-24.445,35.438
149183,2016-02-16,-24.356,35.571
149183,2016-02-17,-24.283,35.33
149183,2016-02-17,-24.254,35.349
149183,2016-02-17,-24.218,35.428
149183,2016-02-17,-24.2,35.469
149183,2016-02-17,-24.188,35.493
149183,2016-02-17,-24.18,35.488
149183,2016-02-17,-24.191,35.534
149183,2016-02-17,-24.18,35.518
149183,2016-02-17,-24.191,35.511
149183,2016-02-17,-24.137,35.514
149183,2016-02-17,-24.121,35.514
149183,2016-02-17,-24.134,35.63
149183,2016-02-17,-24.128,35.677
149183,2016-02-17,-24.145,35.627
149183,2016-02-18,-24.148,35.637
149183,2016-02-18,-24.152,35.645
149183,2016-02-18,-24.116,35.548
149183,2016-02-18,-24.142,35.532
149183,2016-02-18,-24.13,35.497
149183,2016-02-18,-24.122,35.488
149183,2016-02-18,-24.125,35.497
149183,2016-02-18,-24.148,35.462
149183,2016-02-19,-24.176,35.445
149183,2016-02-19,-24.176,35.436
149183,2016-02-19,-24.163,35.465
149183,2016-02-19,-24.172,35.511
149183,2016-02-19,-24.146,35.47
149183,2016-02-19,-24.148,35.441
149183,2016-02-19,-24.217,35.559
149183,2016-02-19,-24.23,35.547
149183,2016-02-19,-24.209,35.484
149183,2016-02-19,-24.2,35.481
149183,2016-02-19,-24.198,35.481
149183,2016-02-19,-24.201,35.482
149183,2016-02-19,-24.183,35.466
149183,2016-02-19,-24.18,35.464
149183,2016-02-19,-24.166,35.471
149183,2016-02-20,-24.189,35.442
149183,2016-02-20,-24.178,35.436
149183,2016-02-20,-24.161,35.482
149183,2016-02-20,-24.155,35.479
149183,2016-02-20,-24.144,35.485
149183,2016-02-20,-24.238,35.55
149183,2016-02-20,-24.177,35.594
149183,2016-02-20,-24.168,35.628
149183,2016-02-20,-24.161,35.623
149183,2016-02-20,-24.151,35.643
149183,2016-02-20,-24.154,35.629
149183,2016-02-20,-24.168,35.57
149183,2016-02-21,-24.152,35.557
149183,2016-02-21,-24.168,35.489
149183,2016-02-21,-24.182,35.534
149183,2016-02-21,-24.213,35.521
149183,2016-02-21,-24.207,35.521
149183,2016-02-21,-24.171,35.525
149183,2016-02-21,-24.174,35.557
149183,2016-02-21,-24.161,35.519
149183,2016-02-21,-24.173,35.535
149183,2016-02-21,-24.084,35.493
149183,2016-02-21,-24.076,35.467
149183,2016-02-22,-24.087,35.464
149183,2016-02-22,-24.091,35.469
149183,2016-02-22,-24.072,35.51
149183,2016-02-22,-24.125,35.544
149183,2016-02-22,-24.057,35.608
149183,2016-02-22,-24.074,35.587
149183,2016-02-22,-24.146,35.51
149183,2016-02-22,-24.145,35.511
149183,2016-02-22,-24.142,35.535
149183,2016-02-22,-24.105,35.549
149183,2016-02-23,-24.078,35.643
149183,2016-02-23,-24.107,35.498
149183,2016-02-23,-24.124,35.475
149183,2016-02-23,-24.15,35.475
149183,2016-02-23,-24.15,35.475
149183,2016-02-23,-24.172,35.49
149183,2016-02-23,-24.152,35.468
149183,2016-02-23,-24.163,35.461
149183,2016-02-23,-24.178,35.45
149183,2016-02-23,-24.169,35.461
149183,2016-02-24,-24.142,35.485
149183,2016-02-24,-24.148,35.479
149183,2016-02-24,-24.179,35.521
149183,2016-02-24,-24.139,35.532
149183,2016-02-24,-24.162,35.473
149183,2016-02-24,-24.183,35.438
149183,2016-02-24,-24.184,35.439
149183,2016-02-24,-24.162,35.448
149183,2016-02-24,-24.155,35.456
149183,2016-02-24,-24.145,35.494
149183,2016-02-24,-24.148,35.539
149183,2016-02-24,-24.143,35.505
149183,2016-02-24,-24.109,35.514
149183,2016-02-25,-24.096,35.513
149183,2016-02-25,-24.09,35.515
149183,2016-02-25,-24.091,35.516
149183,2016-02-25,-24.079,35.512
149183,2016-02-25,-24.08,35.497
149183,2016-02-25,-24.081,35.495
149183,2016-02-25,-24.079,35.495
149183,2016-02-25,-24.099,35.489
149183,2016-02-25,-24.083,35.474
149183,2016-02-25,-24.113,35.519
149183,2016-02-25,-24.064,35.574
149183,2016-02-25,-24.019,35.623
149183,2016-02-26,-23.907,35.728
149183,2016-02-26,-23.954,35.523
149183,2016-02-26,-23.942,35.517
149183,2016-02-26,-23.902,35.49
149183,2016-02-26,-23.788,35.644
149183,2016-02-26,-23.779,35.646
149183,2016-02-26,-23.722,35.635
149183,2016-02-26,-23.649,35.628
149183,2016-02-27,-23.606,35.624
149183,2016-02-27,-23.565,35.638
149183,2016-02-27,-23.568,35.639
149183,2016-02-27,-23.53,35.628
149183,2016-02-27,-23.504,35.629
149183,2016-02-27,-23.491,35.604
149183,2016-02-27,-23.473,35.602
149183,2016-02-27,-23.358,35.591
149183,2016-02-27,-23.273,35.584
149183,2016-02-27,-23.27,35.595
149183,2016-02-27,-23.277,35.582
149183,2016-02-27,-23.293,35.588
149183,2016-02-27,-23.185,35.576
149183,2016-02-27,-23.13,35.576
149183,2016-02-28,-23.109,35.605
149183,2016-02-28,-23.065,35.614
149183,2016-02-28,-23.086,35.611
149183,2016-02-28,-23.037,35.621
149183,2016-02-28,-23.028,35.62
149183,2016-02-28,-22.99,35.63
149183,2016-02-28,-22.975,35.633
149183,2016-02-28,-22.963,35.636
149183,2016-02-28,-22.848,35.636
149183,2016-02-28,-22.804,35.635
149183,2016-02-28,-22.805,35.633
149183,2016-02-28,-22.799,35.64
149183,2016-02-28,-22.711,35.662
149183,2016-02-29,-22.622,35.703
149183,2016-02-29,-22.628,35.699
149183,2016-02-29,-22.598,35.694
149183,2016-02-29,-22.562,35.677
149183,2016-02-29,-22.476,35.584
149183,2016-02-29,-22.452,35.604
149183,2016-02-29,-22.434,35.581
149183,2016-02-29,-22.267,35.667
149183,2016-02-29,-22.239,35.522
149183,2016-02-29,-22.256,35.514
149183,2016-02-29,-22.206,35.598
149183,2016-02-29,-22.16,35.596
149183,2016-03-01,-22.16,35.581
149183,2016-03-01,-22.147,35.572
149183,2016-03-01,-22.124,35.522
149183,2016-03-01,-22.12,35.516
149183,2016-03-01,-22.116,35.51
149183,2016-03-01,-22.111,35.508
149183,2016-03-01,-22.091,35.556
149183,2016-03-01,-22.121,35.591
149183,2016-03-01,-22.12,35.576
149183,2016-03-02,-22.085,35.596
149183,2016-03-02,-22.139,35.576
149183,2016-03-02,-22.129,35.571
149183,2016-03-02,-22.143,35.563
149183,2016-03-02,-22.15,35.535
149183,2016-03-02,-22.139,35.553
149183,2016-03-03,-22.142,35.523
149183,2016-03-03,-22.134,35.554
149183,2016-03-03,-22.154,35.592
149183,2016-03-03,-22.152,35.604
149183,2016-03-03,-22.151,35.612
149183,2016-03-03,-22.099,35.528
149183,2016-03-03,-22.083,35.523
149183,2016-03-03,-22.036,35.536
149183,2016-03-03,-22.017,35.545
149183,2016-03-03,-22.001,35.501
149183,2016-03-03,-21.993,35.499
149183,2016-03-03,-21.97,35.482
149183,2016-03-03,-21.96,35.471
149183,2016-03-03,-21.954,35.533
149183,2016-03-03,-21.954,35.521
149183,2016-03-04,-21.934,35.612
149183,2016-03-04,-21.917,35.646
149183,2016-03-04,-21.986,35.581
149183,2016-03-04,-21.984,35.581
149183,2016-03-04,-21.95,35.553
149183,2016-03-04,-21.941,35.562
149183,2016-03-04,-21.948,35.55
149183,2016-03-04,-21.937,35.607
149183,2016-03-04,-21.937,35.578
149183,2016-03-04,-21.965,35.574
149183,2016-03-05,-22.029,35.497
149183,2016-03-05,-22.015,35.516
149183,2016-03-05,-22.004,35.521
149183,2016-03-05,-21.993,35.541
149183,2016-03-05,-21.966,35.544
149183,2016-03-05,-21.966,35.544
149183,2016-03-05,-21.964,35.546
149183,2016-03-05,-21.966,35.54
149183,2016-03-05,-21.94,35.535
149183,2016-03-05,-21.985,35.562
149183,2016-03-06,-22.015,35.587
149183,2016-03-06,-22.023,35.592
149183,2016-03-06,-22.05,35.566
149183,2016-03-06,-22.056,35.599
149183,2016-03-06,-22.034,35.582
149183,2016-03-06,-22.068,35.562
149183,2016-03-06,-22.08,35.546
149183,2016-03-06,-22.085,35.527
149183,2016-03-07,-22.183,35.571
149183,2016-03-07,-22.257,35.606
149183,2016-03-07,-22.221,35.57
149183,2016-03-07,-22.239,35.585
149183,2016-03-07,-22.289,35.604
149183,2016-03-07,-22.3,35.602
149183,2016-03-07,-22.277,35.617
149183,2016-03-07,-22.299,35.622
149183,2016-03-07,-22.289,35.567
149183,2016-03-07,-22.299,35.563
149183,2016-03-07,-22.307,35.592
149183,2016-03-07,-22.295,35.57
149183,2016-03-07,-22.356,35.573
149183,2016-03-08,-22.575,35.66
149183,2016-03-08,-22.588,35.706
149183,2016-03-08,-22.571,35.677
149183,2016-03-08,-22.613,35.693
149183,2016-03-08,-22.634,35.724
149183,2016-03-08,-22.65,35.733
149183,2016-03-08,-22.638,35.667
149183,2016-03-08,-22.638,35.667
149183,2016-03-08,-22.637,35.663
149183,2016-03-08,-22.675,35.646
149183,2016-03-08,-22.655,35.604
149183,2016-03-08,-22.682,35.602
149183,2016-03-09,-22.69,35.581
149183,2016-03-09,-22.683,35.576
149183,2016-03-09,-22.684,35.536
149183,2016-03-09,-22.69,35.638
149183,2016-03-09,-22.717,35.596
149183,2016-03-09,-22.708,35.609
149183,2016-03-09,-22.7,35.599
149183,2016-03-09,-22.647,35.568
149183,2016-03-09,-22.642,35.569
149183,2016-03-09,-22.694,35.593
149183,2016-03-09,-22.688,35.596
149183,2016-03-09,-22.687,35.597
149183,2016-03-09,-22.682,35.588
149183,2016-03-10,-22.609,35.624
149183,2016-03-10,-22.607,35.627
149183,2016-03-10,-22.6,35.618
149183,2016-03-10,-22.602,35.615
149183,2016-03-10,-22.589,35.595
149183,2016-03-10,-22.58,35.586
149183,2016-03-10,-22.557,35.641
149183,2016-03-10,-22.547,35.636
149183,2016-03-10,-22.549,35.638
149183,2016-03-10,-22.522,35.723
149183,2016-03-10,-22.57,35.7
149183,2016-03-10,-22.533,35.616
149183,2016-03-10,-22.518,35.596
149183,2016-03-10,-22.52,35.572
149183,2016-03-10,-22.604,35.649
149183,2016-03-10,-22.601,35.613
149183,2016-03-10,-22.627,35.644
149183,2016-03-11,-22.71,35.625
149183,2016-03-11,-22.708,35.663
149183,2016-03-11,-22.726,35.655
149183,2016-03-11,-22.736,35.661
149183,2016-03-11,-22.71,35.718
149183,2016-03-11,-22.752,35.751
149183,2016-03-11,-22.865,35.77
149183,2016-03-11,-22.891,35.784
149183,2016-03-11,-22.926,35.822
149183,2016-03-11,-22.923,35.82
